8444406311090;PB;BOM SUCESSO;CENTRO;RUA FRANCISCO GONCALVES DE ALMEIDA, N. SN, 0;59.023,95;120.000,00;50.82;Casa, 0.00 de Área total, 72.00 de Área privativa, 149.00 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406311090;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440631109021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444406311090.pdf
8444415686408;PB;BREJO DO CRUZ;ESTADOS;RUA GOIAS, N. 322;52.428,44;110.000,00;52.34;Casa, 0.00 de Área total, 91.00 de Área privativa, 140.80 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415686408;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441568640821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444415686408.pdf
8444425043577;PB;BREJO DO CRUZ;Joao Agripino;RUA ELVIRA FERNANDES DUTRA, N. SN, LT 10 QD H;18.806,97;35.000,00;46.27;Casa, 0.00 de Área total, 60.03 de Área privativa, 200.00 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425043577;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442504357721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444425043577.pdf
8444425019161;PB;BREJO DO CRUZ;BAIRRO JOAO AGRIPINO;RUA ELVIRA FERNANDES DUTRA, N. SN, LT09 QDI;33.224,21;58.659,83;43.37;Casa, 0.00 de Área total, 60.00 de Área privativa, 202.70 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425019161;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442501916121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444425019161.pdf
8444425277624;PB;BREJO DO CRUZ;BAIRRO JOAO AGRIPINO;RUA ELVIRA FERNANDES DUTRA, N. 785, LT 02, QD I;57.284,63;100.248,54;42.86;Casa, 0.00 de Área total, 60.03 de Área privativa, 202.70 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425277624;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442527762421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444425277624.pdf
8444424875161;PB;BREJO DO CRUZ;Joao Agripino;RUA ELVIRA FERNANDES DUTRA, N. SN, LT 08 QD I;36.016,46;62.000,00;41.91;Terreno, 0.00 de Área total, 0.00 de Área privativa, 202.70 de Área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424875161;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442487516121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444424875161.pdf
1555518555059;PB;BREJO DO CRUZ;CENTRO;RUA JOAO FERNANDES, N. 338, .;226.246,58;355.000,00;36.27;Casa, 0.00 de Área total, 219.32 de Área privativa, 388.29 de Área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555518555059;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F155551855505921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/1555518555059.pdf
8444406467057;PB;BREJO DO CRUZ;CENTRO;RUA LETICIA DANTAS DE OLIVEIRA, N. 447,;105.756,80;105.756,80;0.00;Casa, 0.00 de Área total, 90.51 de Área privativa, 192.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;LeilãoSFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406467057;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440646705721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444406467057.pdf
8444401508693;PB;CAAPORA;CENTRO;RUA PRESIDENTE JOAO PESSOA, N. 677, CSB, QD22, LT05, LOT CIDADE CAAPORA;50.135,44;110.000,00;54.43;Casa, 0.00 de Área total, 52.22 de Área privativa, 122.96 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401508693;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440150869321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444401508693.pdf
8444412015669;PB;CABEDELO;CAMBOINHA;VIA LOCAL 05, N. 172-C, 417;133.557,07;212.189,59;37.06;Casa, 0.00 de Área total, 84.70 de Área privativa, 84.70 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412015669;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441201566921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444412015669.pdf
1444419541600;PB;CABEDELO;PONTA DE CAMPINA;RUA CHACARA DA PRAIA, N. 112, Apto 303, LT 02-A QD 3-C;300.000,00;283.287,66;0.00;Apartamento, 0.00 de Área total, 60.12 de Área privativa, 0.00 de Área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;LeilãoSFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419541600;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F144441954160021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/1444419541600.pdf
1555524522078;PB;CABEDELO;JARDIM BRASILIA;RUA ISAIAS DA SILVA OLIVEIRA, N. 530, Apto 305, BL-B;260.000,00;216.920,00;0.00;Apartamento, 0.00 de Área total, 68.00 de Área privativa, 0.00 de Área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;LeilãoSFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555524522078;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F155552452207821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/1555524522078.pdf
8555529112658;PB;CABEDELO;PONTA DE CAMPINA;RUA NANCI CLARICE TOMAZONI, N. 277, Apto 106, LT 1-S QD E;180.000,00;148.000,00;0.00;Apartamento, 0.00 de Área total, 56.39 de Área privativa, 0.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;LeilãoSFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529112658;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F855552911265821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8555529112658.pdf
1444402012944;PB;CABEDELO;CAMBOINHA;RUA FRANCISCO PILAR, N. 587, Apto 302, LT 05, QD 05;359.143,19;295.000,00;0.00;Apartamento, 0.00 de Área total, 99.25 de Área privativa, 0.00 de Área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;LeilãoSFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402012944;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F144440201294421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/1444402012944.pdf
8444400663334;PB;CAJAZEIRAS;CENTRO;RUA  VITORIA BEZERRA, N. 640, 0;37.787,63;80.000,00;52.77;Casa, 0.00 de Área total, 71.40 de Área privativa, 124.29 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400663334;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440066333421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444400663334.pdf
8444406977306;PB;CAJAZEIRAS;Pio X;RUA PROJETADA A, N. SN, QD83 LT73 ZONA 04;62.856,87;110.000,00;42.86;Casa, 0.00 de Área total, 88.20 de Área privativa, 132.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;LicitaçãoAberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406977306;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440697730621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444406977306.pdf
8555500724230;PB;CAJAZEIRAS;BAIRRO SAO JOSE;RUA MARIA MOREIRA DE SA, N. SN,;59.999,74;105.000,00;42.86;Casa, 0.00 de Área total, 88.00 de Área privativa, 100.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;LicitaçãoAberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555500724230;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F855550072423021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8555500724230.pdf
8444404527460;PB;CAJAZEIRAS;TECEDORES;RUA JOAQUIM TAVORA, N. SN, ZN 02 LT 211 QD 104;67.068,27;117.000,00;42.68;Casa, 0.00 de Área total, 81.00 de Área privativa, 121.28 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404527460;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440452746021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444404527460.pdf
8444405335076;PB;CAJAZEIRAS;PIO X;RUA LINDALVA PEREIRA DA SIL, N. SN, LT 03  QD 02;69.934,44;122.000,00;42.68;Casa, 0.00 de Área total, 91.13 de Área privativa, 140.80 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405335076;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440533507621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444405335076.pdf
8444413041060;PB;CAJAZEIRAS;BAIRRO CASAS POPULAR;RUA PROJETADA I, N. 58, LT 08  QD 25;68.787,97;120.000,00;42.68;Casa, 0.00 de Área total, 84.89 de Área privativa, 154.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413041060;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441304106021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444413041060.pdf
8444405827114;PB;CAJAZEIRAS;PIO X;RUA PROJETADA 5500006, N. SN, QD 550  LT 06;56.733,94;98.000,00;42.11;Casa, 0.00 de Área total, 80.00 de Área privativa, 125.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405827114;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440582711421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444405827114.pdf
8444403101507;PB;CAJAZEIRAS;BAIRRO MULTIRAO;RUA TENENTE  JOSE BARBOSA DE CARVALHO FILHO, N. SN, TERRENO 04;75.305,50;130.000,00;42.08;Casa, 0.00 de Área total, 98.30 de Área privativa, 175.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403101507;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440310150721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444403101507.pdf
8444403547459;PB;CAJAZEIRAS;PIO X;RUA PROJETADA, N. SN, Apto ., TERRENO 03;74.726,23;129.000,00;42.08;Casa, 0.00 de Área total, 84.05 de Área privativa, 110.04 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403547459;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440354745921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444403547459.pdf
8444410687740;PB;CAJAZEIRAS;PIO X;RUA PROJETADA C, N. SN, LT 19B QD 01;79.360,41;137.000,00;42.08;Casa, 0.00 de Área total, 95.87 de Área privativa, 150.00 de Área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410687740;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441068774021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444410687740.pdf
8444420455311;PB;CAJAZEIRAS;PIO X;RUA PREFEITO SOLIDONIO JACOME DE ARAUJO, N. 551, LT 08 QD 01;74.146,96;128.000,00;42.08;Casa, 0.00 de Área total, 87.90 de Área privativa, 150.00 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420455311;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442045531121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444420455311.pdf
8444408968304;PB;CAJAZEIRAS;Cristo Rei;RUA PROJETADA, N. SN, LT 05 QD 03;81.964,82;140.000,00;41.46;Casa, 0.00 de Área total, 77.54 de Área privativa, 100.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408968304;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440896830421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444408968304.pdf
8444402405286;PB;CAJAZEIRAS;CENTRO;RUA PROJETADA, N. SN, CONJ PIO X, TERRENO 03;81.964,82;140.000,00;41.46;Casa, 0.00 de Área total, 99.98 de Área privativa, 162.50 de Área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402405286;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440240528621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444402405286.pdf
8444410677923;PB;CAJAZEIRAS;CENTRO;RUA PROJETADA C, N. SN, TERRENO 19A, QD 01;81.379,36;139.000,00;41.46;Casa, 0.00 de Área total, 95.87 de Área privativa, 150.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410677923;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441067792321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444410677923.pdf
8444410398005;PB;CAJAZEIRAS;PIO X;R PROJETADA C, N. S/N, QD 01 TERRENO 23 ZN 04 LT 0143 QD 710;138.000,00;138.000,00;0.00;Casa, 0.00 de Área total, 99.67 de Área privativa, 150.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;LeilãoSFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410398005;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441039800521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444410398005.pdf
8444412893089;PB;CAJAZEIRAS;BAIRRO CASAS POPULAR;RUA PROJETADA I, N. 50, LT 07, QD 25;132.659,45;130.000,00;0.00;Casa, 0.00 de Área total, 84.89 de Área privativa, 154.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;LeilãoSFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412893089;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441289308921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444412893089.pdf
8444413193021;PB;CAMPINA GRANDE;TRES IRMAS;RUA GENEZ CORDEIRO DUARTE, N. 250, CS E;51.347,19;110.900,00;53.70;Casa, 0.00 de Área total, 52.50 de Área privativa, 0.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413193021;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441319302121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444413193021.pdf
8787703783959;PB;CAMPINA GRANDE;CIDADES;RUA ANTONIO SOARES DE GOES, N. 178, QD D, LT 42;47.689,45;103.000,00;53.70;Casa, 0.00 de Área total, 50.00 de Área privativa, 148.20 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703783959;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770378395921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787703783959.pdf
8444411617142;PB;CAMPINA GRANDE;BODOCONGO;RUA LUIZ GUSTAVO DE SOUZA, N. 174, CS 04;55.744,84;120.000,00;53.55;Casa, 66.75 de Área total, 54.29 de Área privativa, 77.58 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411617142;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441161714221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444411617142.pdf
8444405110660;PB;CAMPINA GRANDE;SANDRA CAVALCANTE;RUA JOAQUIM MEDEIROS, N. 520, Apto 002;53.422,14;115.000,00;53.55;Apartamento, 0.00 de Área total, 53.73 de Área privativa, 0.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405110660;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440511066021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444405110660.pdf
8444407285408;PB;CAMPINA GRANDE;SERROTAO;RUA MARIA VIRGINIA DA CONCEICAO N 40 UNID 04, N. 40, Apto 4, N 40 UNID 04;56.441,65;121.500,00;53.55;Apartamento, 0.00 de Área total, 51.50 de Área privativa, 0.00 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407285408;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440728540821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444407285408.pdf
8444424013410;PB;CAMPINA GRANDE;CIDADES;RUA ALUIZIO JOSE DE ARAUJO, N. 445;45.998,48;98.000,00;53.07;Casa, 0.00 de Área total, 50.00 de Área privativa, 148.20 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424013410;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442401341021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444424013410.pdf
8787704411206;PB;CAMPINA GRANDE;CIDADES;RUA ALUIZIO JOSE DE ARAUJO, N. 179, LT08 QD C;43.182,26;92.000,00;53.07;Casa, 0.00 de Área total, 50.00 de Área privativa, 0.00 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704411206;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770441120621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787704411206.pdf
8787704856755;PB;CAMPINA GRANDE;CIDADES;RUA TENENTE JOS� PESSOA DE VASCONCELOS, N. 290, LT 28, QD C, SITIO ZE BEZERRA;46.937,23;100.000,00;53.07;Casa, 0.00 de Área total, 50.00 de Área privativa, 148.20 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704856755;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770485675521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787704856755.pdf
8787705579186;PB;CAMPINA GRANDE;CIDADES;RUA AMELIA MARIA DO CARMO, N. 207, LT16, QDA;45.897,29;97.784,40;53.07;Casa, 0.00 de Área total, 50.00 de Área privativa, 148.20 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705579186;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770557918621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787705579186.pdf
8444407645790;PB;CAMPINA GRANDE;S�O JOS� DA MATA;RUA JOAO MIGUEL LEAO, N. 67, CS 67B;37.685,30;80.000,00;52.90;Casa, 0.00 de Área total, 54.00 de Área privativa, 84.00 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407645790;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440764579021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444407645790.pdf
8787702906445;PB;CAMPINA GRANDE;CIDADES;RUA NEZINHO FARIAS, N. 200, CASA;43.055,94;89.110,00;51.69;Casa, 0.00 de Área total, 50.00 de Área privativa, 148.20 de Área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702906445;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770290644521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787702906445.pdf
8787708692250;PB;CAMPINA GRANDE;CIDADES;RUA TENENTE JOSE PESSOA DE VASCONCELOS, N. 360, QD I LT 56;47.834,57;99.000,00;51.69;Casa, 0.00 de Área total, 50.00 de Área privativa, 148.20 de Área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708692250;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770869225021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787708692250.pdf
